timestamp,vibration_sensor,temperature_sensor,pressure_sensor,rpm_sensor,bearing_wear_sensor,health_status,actual_remaining_life,timeline,RMS,RollingMean,RollingSTD,RMS_Diff,EMA,Predicted_RUL,Actual_RUL
995,3.742,81.57,134.76,1224.48,40.82,Warning,117,967,3.216,2.96,0.079,0.065,2.977,117.45,116.66
996,3.748,81.86,143.18,1162.49,36.13,Warning,117,968,3.202,2.908,0.078,0.088,3.087,112.48,115.89
997,3.791,83.85,142.02,1219.49,40.4,Warning,117,969,3.178,2.934,0.069,0.089,3.081,113.03,116.13
998,3.848,82.82,137.16,1205.02,44.12,Warning,117,970,3.283,2.986,0.066,0.083,3.019,116.45,116.59
999,3.581,79.64,137.9,1201.07,40.79,Warning,117,971,3.059,2.797,0.087,0.082,2.842,121.89,117.74
1000,3.677,78.85,136.67,1192.22,44.05,Warning,117,972,3.108,2.835,0.084,0.094,2.985,119.03,116.92
1001,3.778,84.91,137.38,1190.77,43.58,Warning,116,973,3.093,3.029,0.058,0.071,3.059,115.56,118.01
1002,3.626,82.67,133.78,1202.23,40.48,Warning,116,974,3.087,2.806,0.07,0.084,2.975,114.21,114.26
1003,3.829,81.96,138.02,1172.06,36.72,Warning,116,975,3.228,2.956,0.074,0.071,3.131,115.14,116.3
1004,3.776,82.55,135.47,1207.32,38.9,Warning,116,976,3.28,2.936,0.062,0.083,3.025,118.0,120.42
1005,3.666,82.91,130.29,1205.75,38.72,Warning,116,977,3.085,2.815,0.083,0.096,2.97,113.41,119.18
1006,3.672,76.69,136.95,1166.63,42.86,Warning,116,978,3.102,2.888,0.089,0.062,2.952,115.77,119.08
1007,3.686,80.63,137.02,1179.67,41.04,Warning,116,979,3.056,2.964,0.062,0.076,2.984,121.74,113.35
1008,4.006,84.03,136.86,1169.33,41.98,Warning,116,980,3.369,3.175,0.066,0.079,3.223,113.04,117.48
1009,3.834,85.18,130.28,1220.4,46.26,Warning,116,981,3.236,3.066,0.073,0.06,3.093,119.14,114.32
1010,3.7,83.66,135.64,1208.27,41.29,Warning,115,982,3.169,2.869,0.078,0.067,3.049,113.1,117.26
1011,3.747,82.7,134.17,1168.1,36.94,Warning,115,983,3.132,2.91,0.078,0.096,3.017,112.35,112.11
1012,3.835,85.68,139.46,1211.1,42.2,Warning,115,984,3.345,3.005,0.082,0.076,3.052,112.95,114.98
1013,3.787,87.06,135.92,1222.67,39.86,Warning,115,985,3.203,2.901,0.068,0.089,3.068,117.83,115.36
1014,3.74,87.63,135.41,1222.13,39.95,Warning,115,986,3.214,2.954,0.078,0.046,3.03,118.69,116.05
1015,3.839,77.97,133.55,1203.18,41.75,Warning,115,987,3.324,2.989,0.08,0.082,3.07,108.23,115.86
1016,3.808,80.75,130.87,1208.49,40.28,Warning,115,988,3.265,3.045,0.054,0.071,3.076,119.36,111.73
1017,4.022,82.66,135.45,1187.65,39.93,Warning,115,989,3.471,3.094,0.079,0.076,3.227,122.76,115.84
1018,3.866,85.18,131.49,1236.26,35.39,Warning,114,990,3.248,2.997,0.082,0.085,3.125,113.96,112.04
1019,3.615,84.18,137.85,1231.91,39.19,Warning,114,991,3.107,2.808,0.088,0.097,2.937,112.98,115.92
1020,3.875,80.67,131.8,1184.94,44.28,Warning,114,992,3.351,2.978,0.064,0.101,3.093,115.53,112.77
1021,3.994,80.47,139.23,1196.62,41.51,Warning,114,993,3.296,3.027,0.074,0.086,3.19,110.73,115.12
1022,3.87,82.08,138.16,1162.49,40.19,Warning,114,994,3.372,3.021,0.077,0.117,3.079,116.39,117.33
1023,3.766,84.59,132.88,1174.53,41.84,Warning,114,995,3.241,2.982,0.092,0.081,3.098,112.97,115.8
1024,3.832,83.57,137.12,1151.43,38.54,Warning,114,996,3.262,2.921,0.084,0.095,3.117,110.64,116.76
1025,4.054,82.85,137.39,1196.44,42.2,Warning,114,997,3.44,3.161,0.085,0.118,3.228,113.69,111.64
1026,4.004,81.03,131.55,1207.2,44.89,Warning,113,998,3.437,3.131,0.08,0.104,3.208,112.66,112.09
1027,3.675,81.7,139.21,1205.27,42.49,Warning,113,999,3.131,2.887,0.068,0.078,2.984,113.83,113.64
1028,3.801,81.6,145.38,1213.62,41.99,Warning,113,1000,3.219,2.947,0.075,0.087,3.004,108.29,111.73
1029,3.845,81.96,140.35,1153.74,39.45,Warning,113,1001,3.344,3.004,0.085,0.114,3.087,112.7,112.46
1030,3.588,81.8,138.58,1204.16,42.48,Warning,113,1002,3.031,2.772,0.089,0.075,2.918,113.49,115.92
1031,3.942,79.36,132.39,1204.97,41.0,Warning,113,1003,3.328,3.115,0.078,0.084,3.224,111.87,116.14
1032,3.733,84.26,140.27,1155.92,40.4,Warning,113,1004,3.23,2.958,0.075,0.072,3.062,116.55,110.67
1033,3.686,83.2,137.87,1182.72,42.67,Warning,113,1005,3.098,2.79,0.072,0.084,2.975,109.52,109.37
1034,3.771,84.9,139.76,1219.74,39.4,Warning,113,1006,3.148,2.961,0.083,0.089,2.974,110.4,112.94
1035,3.893,84.6,136.44,1198.17,41.4,Warning,112,1007,3.343,3.049,0.077,0.079,3.157,113.45,112.53
1036,3.883,86.06,136.82,1173.53,43.17,Warning,112,1008,3.232,2.985,0.08,0.091,3.095,110.85,110.79
1037,3.782,85.08,138.16,1189.12,40.05,Warning,112,1009,3.147,3.007,0.083,0.073,3.092,111.79,111.43
1038,3.895,80.89,135.02,1192.49,40.17,Warning,112,1010,3.344,3.113,0.069,0.059,3.075,111.55,110.67
1039,3.87,83.09,131.26,1143.93,41.94,Warning,112,1011,3.296,3.002,0.06,0.091,3.186,112.83,110.31
1040,3.853,79.36,139.26,1191.2,37.41,Warning,112,1012,3.26,3.024,0.074,0.08,3.072,113.7,110.7
1041,3.591,81.87,139.04,1179.33,45.14,Warning,112,1013,3.074,2.815,0.076,0.083,2.898,111.09,113.06
1042,3.74,80.13,132.75,1239.99,42.5,Warning,112,1014,3.194,2.875,0.083,0.082,3.038,109.07,112.32
1043,3.804,80.93,138.33,1150.26,42.6,Warning,111,1015,3.268,2.932,0.069,0.081,3.093,110.54,111.87
1044,4.069,81.59,131.0,1209.2,45.08,Warning,111,1016,3.478,3.13,0.076,0.068,3.322,106.95,110.4
1045,3.739,83.2,135.06,1192.82,41.44,Warning,111,1017,3.129,2.941,0.077,0.07,3.118,112.43,110.69
1046,4.032,87.5,135.74,1196.93,39.24,Warning,111,1018,3.42,3.137,0.079,0.089,3.288,111.71,108.58
1047,3.752,81.55,135.34,1214.37,38.87,Warning,111,1019,3.171,2.965,0.074,0.092,3.034,111.77,110.54
1048,3.948,79.08,135.12,1195.36,42.62,Warning,111,1020,3.43,3.064,0.092,0.075,3.251,113.45,109.17
1049,3.907,82.83,138.1,1182.22,40.79,Warning,111,1021,3.389,3.044,0.086,0.081,3.231,108.96,109.77
1050,4.055,81.87,141.04,1209.95,41.14,Warning,111,1022,3.356,3.162,0.078,0.102,3.348,108.95,112.6
1051,3.967,85.68,137.75,1138.94,41.16,Warning,110,1023,3.314,3.086,0.087,0.09,3.259,111.03,107.4
1052,3.575,83.39,135.62,1162.93,37.78,Warning,110,1024,3.002,2.781,0.084,0.088,2.96,106.89,111.76
1053,3.886,84.78,134.97,1213.99,42.19,Warning,110,1025,3.269,3.031,0.075,0.093,3.1,109.91,110.79
1054,3.886,86.43,138.62,1186.86,42.03,Warning,110,1026,3.318,3.047,0.059,0.081,3.088,113.83,109.88
1055,3.862,85.32,137.58,1158.68,41.42,Warning,110,1027,3.266,2.943,0.071,0.083,3.124,105.55,112.3
1056,3.875,83.19,137.53,1167.05,42.59,Warning,110,1028,3.275,2.987,0.083,0.108,3.168,112.77,108.96
1057,3.698,86.85,142.5,1225.17,40.87,Warning,110,1029,3.086,2.842,0.061,0.084,3.06,109.58,110.6
1058,4.058,82.13,142.46,1236.25,41.34,Warning,110,1030,3.42,3.193,0.074,0.068,3.338,113.65,110.31
1059,3.743,80.09,136.69,1173.8,40.89,Warning,110,1031,3.233,2.949,0.092,0.071,3.018,112.28,110.9
1060,4.081,84.23,141.93,1199.65,44.0,Warning,109,1032,3.453,3.184,0.087,0.11,3.335,108.75,111.75
1061,3.637,79.64,138.44,1186.35,43.01,Warning,109,1033,3.095,2.86,0.07,0.095,2.986,112.66,113.03
1062,3.932,83.9,131.85,1172.56,41.27,Warning,109,1034,3.395,3.043,0.086,0.086,3.178,109.75,108.22
1063,3.854,78.98,135.69,1173.7,40.58,Warning,109,1035,3.297,3.032,0.08,0.101,3.145,108.11,108.07
1064,3.945,84.69,140.64,1215.33,40.54,Warning,109,1036,3.348,3.104,0.089,0.1,3.193,105.24,107.0
1065,3.943,84.14,133.16,1186.51,43.14,Warning,109,1037,3.294,3.12,0.074,0.105,3.172,105.92,108.08
1066,3.901,82.33,135.83,1193.6,41.39,Warning,109,1038,3.313,2.974,0.082,0.085,3.224,106.18,105.38
1067,3.989,84.19,133.46,1146.86,45.17,Warning,109,1039,3.461,3.012,0.074,0.112,3.212,107.53,108.43
1068,3.783,79.08,139.66,1138.88,42.35,Warning,108,1040,3.26,2.893,0.069,0.105,3.086,106.15,110.4
1069,4.065,84.03,133.82,1174.46,42.45,Warning,108,1041,3.446,3.208,0.063,0.064,3.3,106.53,106.75
1070,3.71,83.43,136.38,1200.99,41.99,Warning,108,1042,3.147,2.941,0.065,0.095,2.938,105.48,105.57
1071,4.019,83.24,136.51,1156.83,41.2,Warning,108,1043,3.378,3.15,0.069,0.107,3.188,105.58,111.35
1072,3.875,80.13,137.22,1172.47,40.04,Warning,108,1044,3.239,3.133,0.076,0.058,3.198,109.83,106.47
1073,3.818,85.12,135.84,1136.05,45.83,Warning,108,1045,3.224,3.038,0.091,0.072,3.134,106.05,104.27
1074,3.882,84.45,135.21,1176.37,44.43,Warning,108,1046,3.305,2.994,0.086,0.09,3.044,109.29,108.78
1075,3.937,85.71,134.59,1192.31,38.48,Warning,108,1047,3.367,3.149,0.069,0.076,3.161,108.39,105.87
1076,3.988,85.62,138.23,1139.54,44.14,Warning,107,1048,3.437,3.144,0.082,0.091,3.272,112.77,105.09
1077,4.069,83.3,136.25,1145.19,41.34,Warning,107,1049,3.409,3.155,0.068,0.081,3.28,107.29,103.77
1078,3.769,84.44,134.26,1210.31,42.48,Warning,107,1050,3.234,2.996,0.076,0.079,3.088,108.53,106.63
1079,4.112,83.03,136.77,1183.83,39.95,Warning,107,1051,3.499,3.263,0.083,0.088,3.324,107.99,108.5
1080,4.021,82.75,137.66,1195.15,39.81,Warning,107,1052,3.426,3.05,0.084,0.098,3.287,105.81,107.62
1081,4.121,87.13,136.61,1186.48,44.48,Warning,107,1053,3.428,3.201,0.092,0.103,3.353,102.48,106.9
1082,3.882,84.45,134.29,1157.21,37.52,Warning,107,1054,3.361,3.012,0.081,0.088,3.102,103.22,104.99
1083,3.868,84.56,134.34,1226.36,44.34,Warning,107,1055,3.328,3.012,0.094,0.085,3.132,107.51,108.4
1084,4.034,82.47,135.15,1198.55,43.67,Warning,107,1056,3.409,3.083,0.077,0.098,3.34,103.41,106.15
1085,3.913,87.07,136.66,1159.72,43.34,Warning,106,1057,3.306,3.003,0.07,0.114,3.185,106.32,105.5
1086,3.998,84.4,137.65,1185.12,44.04,Warning,106,1058,3.399,3.079,0.073,0.059,3.319,108.59,104.34
1087,3.931,82.13,141.42,1146.6,42.4,Warning,106,1059,3.336,3.099,0.078,0.062,3.174,103.08,106.16
1088,4.14,79.39,134.4,1168.13,41.33,Warning,106,1060,3.556,3.222,0.084,0.079,3.363,108.33,104.54
1089,4.064,83.89,139.96,1176.76,43.02,Warning,106,1061,3.452,3.166,0.082,0.097,3.242,110.3,102.28
1090,3.89,83.54,138.07,1221.05,38.11,Warning,106,1062,3.281,2.949,0.08,0.093,3.215,106.36,108.09
1091,4.045,82.71,132.62,1188.38,38.94,Warning,106,1063,3.503,3.149,0.091,0.082,3.287,106.63,105.91
1092,3.926,84.8,134.09,1151.11,44.97,Warning,106,1064,3.373,3.065,0.096,0.085,3.233,106.53,103.95
1093,4.202,86.32,136.52,1199.38,41.37,Warning,105,1065,3.613,3.182,0.069,0.104,3.394,105.62,102.31
1094,4.204,86.84,136.29,1170.93,44.54,Warning,105,1066,3.673,3.317,0.101,0.075,3.372,101.43,105.88
1095,4.006,83.5,139.34,1211.71,38.94,Warning,105,1067,3.375,3.157,0.075,0.077,3.286,101.13,104.4
1096,4.027,82.47,139.27,1166.53,45.41,Warning,105,1068,3.417,3.168,0.087,0.08,3.18,106.08,105.14
1097,4.057,83.35,135.65,1230.81,39.09,Warning,105,1069,3.485,3.141,0.076,0.085,3.254,106.71,107.78
1098,4.049,84.2,134.0,1193.37,47.09,Warning,105,1070,3.423,3.143,0.074,0.082,3.17,106.22,103.31
1099,3.802,85.84,133.72,1171.83,45.59,Warning,105,1071,3.161,2.904,0.083,0.107,3.017,106.22,106.16
1100,3.75,85.98,139.61,1172.36,45.14,Warning,105,1072,3.244,2.929,0.075,0.075,3.036,106.71,104.35
1101,3.736,87.17,137.57,1170.51,44.29,Warning,104,1073,3.252,2.802,0.084,0.069,3.046,104.38,105.27
1102,3.943,79.34,135.66,1190.02,44.65,Warning,104,1074,3.293,3.117,0.074,0.096,3.173,104.55,105.78
1103,3.858,82.34,137.58,1239.74,40.54,Warning,104,1075,3.381,3.089,0.079,0.086,3.097,103.8,101.19
1104,3.998,87.8,135.21,1173.53,38.71,Warning,104,1076,3.417,3.129,0.081,0.087,3.227,105.51,103.94
1105,4.048,84.62,140.43,1196.32,42.9,Warning,104,1077,3.517,3.174,0.093,0.1,3.205,107.91,104.27
1106,4.006,84.8,136.04,1184.93,41.19,Warning,104,1078,3.469,3.12,0.076,0.077,3.256,104.56,104.78
1107,3.892,80.12,138.97,1216.22,40.25,Warning,104,1079,3.388,3.047,0.08,0.085,3.097,106.96,102.45
1108,3.924,86.62,131.46,1140.86,42.49,Warning,104,1080,3.35,3.08,0.077,0.129,3.169,103.31,102.41
1109,4.035,85.7,140.73,1141.57,42.0,Warning,104,1081,3.452,3.171,0.08,0.099,3.236,108.67,105.99
1110,3.861,81.49,133.99,1195.6,39.74,Warning,103,1082,3.265,3.03,0.08,0.095,3.085,104.78,101.77
1111,3.986,84.79,137.46,1179.1,40.93,Warning,103,1083,3.373,3.109,0.067,0.084,3.244,99.17,105.31
1112,4.18,81.11,141.24,1174.76,43.52,Warning,103,1084,3.528,3.297,0.085,0.079,3.339,98.62,103.38
1113,4.099,85.87,136.83,1149.28,41.12,Warning,103,1085,3.542,3.178,0.082,0.075,3.334,101.63,105.09
1114,4.125,83.02,136.82,1164.27,39.51,Warning,103,1086,3.463,3.225,0.084,0.094,3.329,105.8,103.13
1115,4.119,79.85,125.44,1184.99,39.52,Warning,103,1087,3.491,3.201,0.097,0.097,3.343,105.51,103.74
1116,3.983,86.98,133.9,1185.83,39.27,Warning,103,1088,3.396,3.114,0.098,0.068,3.202,105.47,103.67
1117,4.062,81.93,135.47,1208.73,42.57,Warning,103,1089,3.471,3.164,0.069,0.106,3.31,109.92,100.97
1118,4.141,81.06,137.73,1201.86,38.15,Warning,102,1090,3.51,3.207,0.074,0.097,3.399,101.6,102.41
1119,4.059,84.36,134.0,1205.01,43.37,Warning,102,1091,3.47,3.134,0.076,0.089,3.226,96.94,100.8
1120,4.11,82.75,134.23,1156.78,41.74,Warning,102,1092,3.476,3.292,0.091,0.107,3.376,99.0,99.56
1121,3.917,87.74,135.66,1145.72,41.81,Warning,102,1093,3.318,3.066,0.084,0.08,3.2,100.08,101.69
1122,4.135,82.82,135.61,1191.64,40.89,Warning,102,1094,3.496,3.248,0.102,0.101,3.368,103.59,99.85
1123,4.069,84.37,138.29,1179.61,43.63,Warning,102,1095,3.443,3.176,0.069,0.087,3.352,102.96,101.96
1124,4.285,81.06,134.02,1219.37,42.92,Warning,102,1096,3.63,3.294,0.086,0.1,3.427,101.58,101.33
1125,4.091,81.68,141.12,1199.3,42.03,Warning,102,1097,3.467,3.186,0.073,0.086,3.303,106.84,103.89
1126,4.175,85.42,134.02,1175.21,44.99,Warning,101,1098,3.486,3.282,0.104,0.108,3.438,101.66,102.94
1127,3.979,86.51,139.35,1183.35,45.76,Warning,101,1099,3.355,3.096,0.082,0.077,3.232,95.84,103.09
1128,4.073,83.24,134.9,1170.09,44.4,Warning,101,1100,3.489,3.149,0.073,0.103,3.27,101.18,101.25
1129,4.107,86.71,133.63,1128.02,41.66,Warning,101,1101,3.581,3.284,0.1,0.09,3.255,93.97,99.77
1130,4.049,87.83,140.04,1181.34,40.96,Warning,101,1102,3.394,3.168,0.088,0.099,3.238,102.95,101.85
1131,3.947,82.64,139.52,1169.64,46.44,Warning,101,1103,3.38,3.059,0.081,0.094,3.168,98.26,102.4
1132,4.179,86.13,142.01,1161.81,46.64,Warning,101,1104,3.507,3.219,0.064,0.086,3.365,102.58,101.49
1133,3.937,83.66,136.37,1130.8,40.82,Warning,101,1105,3.308,3.128,0.084,0.103,3.129,104.58,103.6
1134,3.843,82.9,138.98,1191.16,41.5,Warning,101,1106,3.251,2.974,0.083,0.111,3.082,104.0,99.44
1135,3.983,86.73,140.28,1196.19,40.12,Warning,100,1107,3.362,3.14,0.082,0.077,3.245,97.86,103.59
1136,4.273,86.21,141.61,1176.37,44.71,Warning,100,1108,3.706,3.343,0.079,0.068,3.458,102.47,101.89
1137,4.151,83.37,131.61,1162.22,42.38,Warning,100,1109,3.513,3.263,0.102,0.095,3.354,99.22,100.25
1138,3.993,85.04,138.91,1179.69,44.07,Warning,100,1110,3.416,3.044,0.088,0.084,3.19,96.69,100.87
1139,4.068,80.56,139.0,1138.31,43.39,Warning,100,1111,3.47,3.208,0.1,0.073,3.293,99.17,100.87
1140,4.123,83.9,136.26,1146.24,45.28,Warning,100,1112,3.528,3.253,0.079,0.084,3.296,101.08,97.92
1141,4.322,81.53,138.42,1213.17,44.44,Warning,100,1113,3.682,3.332,0.068,0.106,3.561,98.68,97.72
1142,3.808,82.37,137.27,1213.83,44.62,Warning,100,1114,3.252,2.954,0.076,0.115,3.093,93.69,98.65
1143,4.002,83.47,139.32,1171.01,42.99,Warning,99,1115,3.467,3.094,0.101,0.084,3.245,98.16,99.25
1144,4.161,85.94,135.39,1145.48,48.68,Warning,99,1116,3.513,3.274,0.066,0.09,3.365,100.42,93.56
1145,4.13,82.01,138.63,1147.49,41.31,Warning,99,1117,3.497,3.179,0.077,0.076,3.272,102.05,96.41
1146,4.091,86.78,135.83,1152.62,43.71,Warning,99,1118,3.533,3.144,0.081,0.069,3.298,99.1,97.29
1147,4.06,81.4,137.92,1199.49,40.81,Warning,99,1119,3.42,3.187,0.094,0.072,3.282,99.85,98.8
1148,3.82,86.19,142.26,1175.87,40.98,Warning,99,1120,3.221,3.05,0.091,0.104,3.108,97.02,98.6
1149,4.111,86.33,142.25,1200.76,40.14,Warning,99,1121,3.506,3.236,0.089,0.085,3.446,95.17,96.83
1150,4.151,90.27,135.23,1166.0,45.65,Warning,99,1122,3.527,3.224,0.088,0.099,3.404,102.87,99.61
1151,4.16,85.54,139.22,1173.88,43.3,Warning,98,1123,3.596,3.305,0.067,0.095,3.342,97.07,98.81
1152,4.208,84.74,132.02,1148.22,45.29,Warning,98,1124,3.44,3.33,0.088,0.115,3.401,91.82,98.86
1153,4.283,87.35,135.79,1174.37,42.16,Warning,98,1125,3.6,3.379,0.071,0.082,3.425,93.53,98.29
1154,4.272,84.6,133.28,1193.05,47.06,Warning,98,1126,3.599,3.313,0.088,0.12,3.44,94.0,99.26
1155,4.231,85.1,136.14,1196.76,44.53,Warning,98,1127,3.558,3.302,0.069,0.106,3.417,96.69,97.93
1156,4.142,87.34,139.6,1167.84,45.07,Warning,98,1128,3.541,3.214,0.082,0.093,3.375,96.9,97.22
1157,4.376,87.47,135.56,1185.87,43.67,Warning,98,1129,3.739,3.419,0.095,0.101,3.542,101.13,98.47
1158,4.157,85.93,137.57,1171.68,42.14,Warning,98,1130,3.496,3.203,0.069,0.083,3.36,98.31,97.46
1159,3.862,89.1,141.13,1182.44,47.64,Warning,98,1131,3.234,3.088,0.073,0.099,3.077,98.04,98.77
1160,4.129,86.96,138.18,1158.09,42.22,Warning,97,1132,3.55,3.194,0.092,0.114,3.278,100.4,101.12
1161,4.18,86.7,141.01,1164.11,43.88,Warning,97,1133,3.487,3.266,0.088,0.104,3.428,94.68,95.93
1162,4.38,84.84,138.52,1169.17,41.69,Warning,97,1134,3.804,3.395,0.072,0.089,3.468,95.05,95.06
1163,4.229,83.56,140.59,1205.66,45.23,Warning,97,1135,3.584,3.304,0.068,0.094,3.391,99.08,102.15
1164,4.217,80.28,136.86,1173.61,43.73,Warning,97,1136,3.548,3.299,0.071,0.082,3.442,93.95,98.08
1165,3.996,89.69,135.64,1164.81,44.28,Warning,97,1137,3.368,3.123,0.089,0.111,3.268,96.48,96.71
1166,4.444,87.67,135.21,1172.75,42.83,Warning,97,1138,3.771,3.417,0.079,0.124,3.623,89.53,99.43
1167,4.296,84.42,140.14,1148.62,42.55,Warning,97,1139,3.727,3.34,0.065,0.096,3.477,100.6,97.03
1168,4.117,87.95,138.37,1151.2,46.15,Warning,96,1140,3.509,3.211,0.085,0.081,3.314,96.01,95.61
1169,4.323,85.9,140.58,1170.03,45.95,Warning,96,1141,3.694,3.372,0.083,0.082,3.522,95.88,95.0
1170,4.305,82.25,136.77,1195.34,44.34,Warning,96,1142,3.657,3.368,0.085,0.074,3.473,100.85,94.68
1171,4.137,84.05,137.79,1154.92,44.73,Warning,96,1143,3.526,3.258,0.073,0.092,3.342,97.37,94.41
1172,4.287,88.39,135.1,1157.08,42.51,Warning,96,1144,3.776,3.327,0.1,0.078,3.433,93.94,94.31
1173,4.148,83.67,135.62,1198.16,46.39,Warning,96,1145,3.573,3.256,0.085,0.09,3.322,97.09,93.65
1174,4.063,88.34,143.8,1178.88,46.15,Warning,96,1146,3.441,3.116,0.09,0.106,3.294,95.27,97.92
1175,4.067,83.55,135.09,1171.02,41.34,Warning,96,1147,3.423,3.144,0.081,0.075,3.298,99.74,96.27
1176,4.372,88.83,140.46,1170.62,43.8,Warning,95,1148,3.754,3.394,0.065,0.105,3.496,92.11,95.0
1177,4.179,81.99,138.64,1192.75,41.29,Warning,95,1149,3.616,3.197,0.105,0.091,3.391,89.32,94.88
1178,4.22,85.32,136.47,1144.79,46.27,Warning,95,1150,3.589,3.353,0.079,0.091,3.451,90.13,92.57
1179,4.327,82.63,132.71,1215.01,40.74,Warning,95,1151,3.687,3.378,0.056,0.094,3.523,96.06,96.81
1180,4.151,87.36,136.12,1132.89,40.97,Warning,95,1152,3.455,3.278,0.069,0.102,3.352,94.69,97.73
1181,4.147,87.13,138.31,1164.2,48.9,Warning,95,1153,3.453,3.286,0.091,0.091,3.424,89.46,93.96
1182,4.057,86.65,134.88,1178.68,43.45,Warning,95,1154,3.424,3.18,0.081,0.082,3.398,93.54,90.56
1183,4.104,82.47,140.71,1175.74,44.75,Warning,95,1155,3.47,3.19,0.08,0.097,3.358,96.01,96.0
1184,4.267,87.87,139.11,1176.52,46.51,Warning,95,1156,3.594,3.294,0.072,0.101,3.382,96.39,94.78
1185,4.346,84.0,137.65,1195.46,46.95,Warning,94,1157,3.66,3.397,0.087,0.104,3.51,97.84,90.22
1186,4.162,86.82,139.65,1201.07,46.57,Warning,94,1158,3.523,3.298,0.077,0.112,3.444,97.64,94.21
1187,4.175,81.9,139.22,1139.22,42.2,Warning,94,1159,3.489,3.238,0.084,0.103,3.358,97.21,93.58
1188,4.123,86.31,144.2,1175.33,43.17,Warning,94,1160,3.428,3.207,0.087,0.093,3.273,91.45,96.91
1189,4.392,83.54,140.34,1137.34,47.07,Warning,94,1161,3.745,3.464,0.067,0.109,3.557,96.56,95.83
1190,4.23,84.28,140.67,1165.15,42.08,Warning,94,1162,3.549,3.24,0.079,0.115,3.433,92.41,95.61
1191,4.125,86.04,137.81,1185.98,40.55,Warning,94,1163,3.464,3.152,0.082,0.117,3.321,92.47,95.74
1192,4.356,85.6,140.42,1139.43,47.07,Warning,94,1164,3.81,3.419,0.064,0.091,3.553,92.74,96.54
1193,4.301,84.07,138.48,1143.85,43.65,Warning,93,1165,3.628,3.402,0.106,0.078,3.407,92.26,89.96
1194,4.238,87.73,142.88,1171.08,43.65,Warning,93,1166,3.503,3.307,0.085,0.109,3.404,91.69,90.04
1195,3.96,83.11,133.7,1174.32,42.95,Warning,93,1167,3.339,3.049,0.052,0.122,3.168,91.76,90.09
1196,4.354,86.26,135.95,1155.94,47.8,Warning,93,1168,3.697,3.389,0.075,0.071,3.52,93.98,95.2
1197,3.97,83.11,136.7,1165.51,43.81,Warning,93,1169,3.368,3.113,0.076,0.114,3.233,92.04,96.2
1198,4.429,88.27,129.4,1204.92,45.89,Warning,93,1170,3.865,3.504,0.101,0.113,3.641,98.98,93.43
1199,4.056,85.19,139.64,1167.17,41.42,Warning,93,1171,3.366,3.134,0.093,0.124,3.322,96.17,92.84
1200,4.038,84.84,137.71,1152.72,44.3,Warning,93,1172,3.454,3.184,0.082,0.071,3.251,93.13,95.45
1201,4.182,87.28,139.37,1166.1,46.25,Warning,92,1173,3.522,3.239,0.085,0.09,3.408,89.86,92.45
1202,4.24,86.56,137.14,1156.37,44.43,Warning,92,1174,3.614,3.307,0.102,0.085,3.432,87.28,92.74
1203,4.121,85.34,137.41,1171.72,43.02,Warning,92,1175,3.473,3.272,0.088,0.092,3.328,96.94,91.53
1204,4.175,84.35,136.9,1149.69,41.44,Warning,92,1176,3.493,3.223,0.091,0.095,3.373,95.81,94.59
1205,4.226,84.5,135.97,1181.72,43.82,Warning,92,1177,3.573,3.264,0.078,0.105,3.37,94.98,90.93
1206,4.245,82.76,138.54,1156.04,44.18,Warning,92,1178,3.682,3.318,0.077,0.09,3.462,95.9,92.56
1207,4.348,87.64,142.85,1115.36,45.78,Warning,92,1179,3.745,3.338,0.076,0.088,3.493,90.55,92.49
1208,4.371,88.84,136.09,1142.83,47.22,Warning,92,1180,3.748,3.413,0.09,0.1,3.561,90.99,92.54
1209,4.089,84.44,136.59,1154.44,42.31,Warning,92,1181,3.449,3.129,0.091,0.1,3.244,89.5,92.67
1210,4.207,84.44,138.41,1172.24,41.2,Warning,91,1182,3.603,3.249,0.085,0.1,3.387,87.93,90.43
1211,4.47,82.8,143.73,1157.01,44.46,Warning,91,1183,3.745,3.456,0.08,0.085,3.612,89.78,94.7
1212,4.138,86.48,139.41,1136.59,45.91,Warning,91,1184,3.497,3.128,0.092,0.084,3.31,93.06,90.31
1213,4.39,89.27,136.75,1183.03,42.75,Warning,91,1185,3.843,3.396,0.096,0.114,3.569,88.99,90.7
1214,4.024,86.82,139.74,1166.39,37.89,Warning,91,1186,3.357,3.109,0.089,0.106,3.253,92.91,88.95
1215,4.358,87.47,139.84,1158.35,48.48,Warning,91,1187,3.729,3.361,0.088,0.113,3.506,94.27,91.76
1216,4.006,87.05,137.51,1176.18,46.55,Warning,91,1188,3.415,3.191,0.084,0.111,3.277,90.71,92.56
1217,4.219,85.26,134.8,1168.64,45.2,Warning,91,1189,3.645,3.322,0.083,0.084,3.435,94.33,92.51
1218,4.423,85.81,137.36,1144.03,44.38,Warning,90,1190,3.756,3.458,0.085,0.1,3.552,92.82,90.15
1219,4.274,84.49,134.77,1195.0,45.74,Warning,90,1191,3.552,3.364,0.095,0.104,3.526,90.65,87.17
1220,4.341,86.99,136.98,1176.49,40.87,Warning,90,1192,3.739,3.351,0.076,0.1,3.534,90.49,88.51
1221,4.239,83.57,138.13,1188.88,44.55,Warning,90,1193,3.646,3.365,0.08,0.099,3.52,94.33,86.66
1222,4.349,86.42,141.29,1143.23,42.73,Warning,90,1194,3.663,3.369,0.094,0.084,3.498,84.63,92.01
